省份,年份,财政支出效率,数字经济指数,政府透明度指数,协同效应,飞轮效应,财政分权,城镇化率,二产值占比,市场化指数,GDP增速
西藏自治区,2017,0.00662,0.0503467338402311,,6.53256690099817,0.802050013674685,0.00828193092475489,0.333800961978928,0.391824062490465,3.102,10.0
西藏自治区,2018,0.00615,0.0619650577875817,,6.56630681060909,0.785718635191913,0.00892097399899223,0.337987168979453,0.425255307485636,3.25,8.9
西藏自治区,2019,0.00601,0.0944126597874387,,5.98711036917435,0.776048451605531,0.00915919337471825,0.34510477880031,0.374374197500324,2.711,8.1
西藏自治区,2020,0.00654,0.112705243890548,,6.32305668363553,0.860591970763302,0.00899922146387504,0.356529350620931,0.419526577461976,2.023,7.8
西藏自治区,2021,0.0079,0.069044859117969,,6.36663735159244,1.02624062042121,0.00825084563627261,0.366120218579235,0.364051533506394,1.509,6.7
西藏自治区,2022,0.00456,0.0699919498082998,,7.29738552894492,0.82923894515191,0.00995186682802658,0.373626373626374,0.377332833161399,1.126,1.2
西藏自治区,2023,,0.0752441963714843,,6.2129965495886,0.851791728075984,0.0102286429531342,0.388821917808219,0.369039160780708,0.84,9.5
陕西省,2000,,,,5.84430107526882,6.63821018545776,0.0123229561309836,0.322722283205269,0.440659393589095,3.516,10.4
陕西省,2001,,,,6.45741482041727,5.74375089272961,0.0158730158730159,0.33614917577755,0.406014065313187,3.418,9.8
陕西省,2002,,,,6.34655172413793,5.56518732557852,0.0183606423572143,0.346236183319499,0.410838780681551,4.002,11.1
陕西省,2003,,,,5.77863755699876,6.18770923003348,0.016965551654263,0.355417322577307,0.438053576121064,4.217,11.8
陕西省,2004,,,,6.13194774346793,6.08471654626097,0.0181244776105781,0.363465472138388,0.446161016255298,4.537,13.0
陕西省,2005,,,,6.53199754651401,5.97408288468762,0.0188315569455955,0.372338551673491,0.470109718027719,4.612,12.1
陕西省,2006,,,,6.91310182855226,5.5759664151035,0.0203890237002795,0.39116037034534,0.514481586808359,4.994,12.3
陕西省,2007,,,,6.5362480620155,5.39085552719717,0.0211719850908021,0.406108344097272,0.514922819590467,5.012,14.3
陕西省,2008,1.005176,,,6.29331688620644,5.02464088707193,0.0228224842976796,0.42097051861416,0.525263241361773,5.861,14.7
陕西省,2009,0.430977,,,6.65212208777316,4.34275971416781,0.0241368504532049,0.434972777305208,0.518546353643908,5.949,12.2
陕西省,2010,0.383224,,61.0,5.97069587212744,4.43711325338129,0.02468818623729,0.456999970550676,0.537967181245975,5.163,13.9
陕西省,2011,0.299758,0.035898146005113,49.5,5.92585628209794,4.15417580805306,0.0268271788381257,0.473572377158035,0.554301767061212,5.45,13.1
陕西省,2012,0.27347,0.0449865462940674,60.3,5.56293829185426,4.25488898248992,0.0263892149585675,0.497227356746765,0.558603068561086,5.783,12.2
陕西省,2013,0.256434,0.0528224683337917,49.55,5.02195091873227,4.33972611710008,0.0261394701313225,0.515772870662461,0.549916231884952,6.761,10.5
陕西省,2014,0.249685,0.0618846003316833,67.28,4.83502940674037,4.39179810725552,0.0261059088888297,0.53018029788346,0.541394713605586,7.243,9.6
陕西省,2015,0.237807,0.0762863562798446,75.28,4.7708996554882,4.09016329757819,0.0248812570229882,0.547321892875715,0.503950732412988,7.479,7.7
陕西省,2016,0.247141,0.0857972576961395,74.09,4.6570576751687,4.33907371672928,0.0233781528619099,0.564016520392359,0.489222710376869,7.868,7.53
陕西省,2017,0.23395,0.095139155738087,61.82,4.62466390454411,4.442924859151,0.023798795275822,0.580686475409836,0.496962163697479,8.339,7.83
陕西省,2018,0.224016,0.123172893312692,58.03,4.60333197322615,4.51526089875605,0.0240033538530946,0.596540320529127,0.497476094919782,8.544,8.1
陕西省,2019,0.217341,0.148453568175973,63.74,4.5857484242434,4.51046774340214,0.0239410492502314,0.612829614604463,0.464493119690213,8.296,5.95
陕西省,2020,0.214637,0.16823725501624,59.46,4.40071832470057,4.3866266913084,0.0241384867076364,0.626648359289856,0.433986737382294,8.722,2.1
陕西省,2021,0.218038,0.131006663132942,65.53,4.11578576175557,4.96302655036397,0.0247044648781103,0.636317653009611,0.463155598805409,9.17,6.5
陕西省,2022,0.0312,0.14226882288387,,4.30687790242131,4.85701776961328,0.025948666239983,0.640040444893832,0.486169891403516,9.641,4.5
陕西省,2023,,0.153964741993371,,4.14631863019873,4.70881160906917,0.026127023474441,0.651568825910931,0.475606832395571,10.136,4.3
甘肃省,2000,,,,8.84955336154208,5.5936885724911,0.00853528860956371,0.240101617693247,0.447323462414579,3.62,9.7
甘肃省,2001,,,,7.48071522067888,4.77958039582095,0.0106769327737761,0.245098777418907,0.427476129287577,3.139,9.76
甘肃省,2002,,,,8.05201292976785,4.49618627057407,0.0124249823721328,0.259601858730184,0.430476460723122,2.985,9.9
甘肃省,2003,,,,8.20371889526935,4.66617779407353,0.0121708157623038,0.273798966573256,0.434066993849253,3.274,11.33
甘肃省,2004,,,,8.72713936430318,4.63271138006388,0.0125299743145005,0.286101012008751,0.44902842184437,3.796,10.92
甘肃省,2005,,,,8.54938271604938,4.34284383370211,0.0126538890925745,0.300200385053632,0.433592901684609,4.539,11.85
甘肃省,2006,,,,8.37303975922699,4.16769140543711,0.0130765537112412,0.310901173634261,0.458202661747266,5.071,11.99
甘肃省,2007,,,,8.10732292917167,3.96111588237036,0.013566124663152,0.322581911081984,0.473401420959147,5.396,12.31
甘肃省,2008,0.425844,,,9.71733895243829,3.17183482543911,0.0154719419177904,0.335570469798658,0.464639606924296,5.045,10.12
甘肃省,2009,0.300348,,,10.4004005674706,2.62244439451809,0.0163339599394128,0.348740268737451,0.450837771139109,5.049,10.2
甘肃省,2010,0.245433,,6.0,9.99509970734363,2.68538315924226,0.0163404030702484,0.361198134360425,0.481701146635928,4.16,11.75
甘肃省,2011,0.22126,0.0145480661431313,43.5,10.2076589924778,2.6891427167772,0.01639612114808,0.372460815047022,0.473636405284869,4.143,13.18
甘肃省,2012,0.195287,0.0218421129757664,46.35,10.1656465942744,2.61856901474101,0.0163518176665465,0.387823529411765,0.460177278680401,4.261,11.76
甘肃省,2013,0.170957,0.028627880974289,41.8,9.53049434678551,2.60410803508802,0.0164723301341325,0.404808829325976,0.445613353362746,4.587,11.32
甘肃省,2014,0.165049,0.0332101446307714,67.88,9.07350946090682,2.56479466769493,0.0167439511373809,0.422813117344923,0.428042569498685,4.936,9.0
甘肃省,2015,0.143987,0.0444719078808138,75.36,8.59973837209302,2.21633297389388,0.0168202610255975,0.442433610780816,0.367400740899147,5.425,8.16
甘肃省,2016,0.148706,0.0478393717279137,77.81,7.42651357978121,2.19296324161992,0.0167773240486908,0.460718253968254,0.349365379834647,5.851,7.6
甘肃省,2017,0.160375,0.0585584707538057,60.71,7.69619899385131,2.22025517182942,0.016271177226891,0.481213322759715,0.343408364911317,6.955,3.52
甘肃省,2018,0.138315,0.0810131472377974,64.93,8.10117257967529,2.14835786789247,0.0170763217509786,0.496914512922465,0.338909322865316,7.273,6.1
甘肃省,2019,0.134511,0.103147602678173,62.97,8.65326501116805,2.20627087761919,0.0165436949100842,0.507002789956158,0.328323182271773,6.583,6.15
甘肃省,2020,0.128834,0.119926867220371,60.69,8.56243830207305,2.15681894605371,0.0169465012947991,0.522405429292424,0.316305300165249,6.85,3.8
甘肃省,2021,0.150331,0.0776912793660726,68.16,8.32159144844095,2.53573412422878,0.0164143393860945,0.533300937341869,0.338426093153574,7.129,6.9
甘肃省,2022,0.0312,0.079576732913793,,8.53480352846832,2.61239887624614,0.0163389958216421,0.542134831460674,0.352181831166976,7.418,4.4
甘肃省,2023,,0.0882299702553865,,8.99113179034439,2.62367807652671,0.0164655581940824,0.554969574036511,0.343970734503279,7.72,6.4
青海省,2000,,,,6.60154738878143,3.86317023146792,0.00309524943148711,0.347608906098742,0.432489851663569,2.38,8.9
青海省,2001,,,,7.30695711761099,2.96248766041461,0.00459344810151838,0.3632192697381,0.440409156032386,2.511,11.71
青海省,2002,,,,6.81181870338497,2.86953592183947,0.00538381138295436,0.376768823306848,0.452106267429913,2.243,12.08
青海省,2003,,,,6.36951983298539,3.15470337594231,0.00495092282134446,0.381790932933683,0.472219374679652,2.472,10.9
青海省,2004,,,,5.81949152542373,3.23066841415465,0.00482116510436906,0.385276643148904,0.487148680540657,2.978,11.3
青海省,2005,,,,0.369005695404548,2.9419734904271,0.00500290595892518,0.39250736377025,0.487024221453287,3.771,11.2
青海省,2006,,,,6.25648498979889,2.72617162023665,0.0053103785914509,0.392587182764287,0.510655358519661,4.166,12.3
青海省,2007,,,,6.26415094339623,2.55173635719348,0.00566878961699512,0.400688905003626,0.523960619552267,4.653,12.5
青海省,2008,1.00129,,,5.40669144981413,2.46672167216722,0.00580898782700719,0.408605448313188,0.519722762168424,4.519,12.5
青海省,2009,0.112267,,,5.71839755639098,1.93055983564458,0.00637942918165194,0.419002332675399,0.532087267749961,4.456,10.14
青海省,2010,0.0524,,16.5,6.82519280205655,1.53914447134786,0.00827156548667604,0.447193284469448,0.551402145983131,3.712,13.3
青海省,2011,0.0454,0.0165570028217714,49.0,6.4480805118635,1.41647803032652,0.00885573978201298,0.464666021297193,0.583786307799143,3.371,12.5
青海省,2012,0.0351,0.0235045897203591,47.2,6.25431685732786,1.31875242655623,0.0092022442980106,0.478301242181614,0.576875539993874,3.564,11.2
青海省,2013,0.0322,0.0285718205257217,51.59,5.91631738690562,1.39513863442042,0.00875851656169475,0.491989845049462,0.567519297286599,4.037,10.84
青海省,2014,0.0303,0.0336976505278036,70.02,5.43012009349561,1.37127717209799,0.00887719490576047,0.508830731292222,0.535882986298039,3.739,9.2
青海省,2015,0.0288,0.0448180798083246,65.72,5.41070599578617,1.32725256738562,0.00861484654939621,0.516589813819644,0.499497321114582,4.141,8.2
青海省,2016,0.034,0.0480590465293512,51.32,5.29793961293909,1.48098111227702,0.00812121272160703,0.536193029490617,0.485902763470412,4.749,7.84
青海省,2017,0.0329,0.058872980941358,51.49,5.3072094878108,1.61071325893207,0.00753593966757546,0.554144145680233,0.442851537051923,5.21,7.24
青海省,2018,0.0324,0.0855928400974226,64.26,5.53795213123571,1.66805266384611,0.00745766953293268,0.572090172308111,0.43523905585241,5.31,7.1
青海省,2019,0.0315,0.105722664120697,62.27,5.6812278990367,1.57812273632134,0.00780240608692088,0.58769731048032,0.391021426524385,4.747,6.1
青海省,2020,0.0339,0.125008544237721,61.26,5.86580073442384,1.55719045549554,0.00786733812812595,0.600448725518312,0.380432612977059,5.061,1.5
青海省,2021,0.0383,0.0676156025822461,65.58,5.39418266433973,1.82532407307551,0.00754873347905549,0.609427609427609,0.39819518317098,5.396,5.8
青海省,2022,0.0136,0.0729713928861107,,5.82556630486078,1.83448939294213,0.00758044110330018,0.615126050420168,0.439239910251794,5.753,2.4
青海省,2023,,0.076593482823887,,5.22679402985075,1.73576336854417,0.00796990957856616,0.627946127946128,0.424521597220394,6.133,5.3
宁夏回族自治区,2000,,,,5.62812210915819,4.84878369493754,0.00275878956067501,0.325613718411552,0.45200888654592,2.978,10.2
宁夏回族自治区,2001,,,,7.19608129618665,3.60547125454157,0.00424338473188637,0.333209047974149,0.398198614309125,2.875,10.1
宁夏回族自治区,2002,,,,6.27093596059113,3.29231037793489,0.0051947227493578,0.342005808867271,0.400789924168881,3.359,10.2
宁夏回族自治区,2003,,,,5.5498426023085,4.18415579504632,0.00429128659490182,0.369241110670642,0.431111909466499,4.344,11.7
宁夏回族自治区,2004,,,,5.19949281487743,4.22614209071696,0.00431847772782498,0.405999557604941,0.445714498473453,4.52,10.2
宁夏回族自治区,2005,,,,5.78728782954135,3.61872074882995,0.00472292005842569,0.422794364307279,0.459068575439513,4.817,9.9
宁夏回族自治区,2006,,,,5.34911406423034,3.53656643030899,0.00477973654921377,0.429596011462077,0.481925885108142,5.592,11.7
宁夏回族自治区,2007,,,,4.98968434082938,3.62869547240025,0.00485824510584787,0.44024580090127,0.49158424998096,5.758,11.7
宁夏回族自治区,2008,1.011243,,,5.14927030456853,3.50944209975047,0.00518607133807702,0.449772539623436,0.482789554123198,5.476,11.6
宁夏回族自治区,2009,0.134672,,,5.96358620689655,2.92973448052549,0.00566658449096873,0.460988483685221,0.489407452837857,5.791,10.9
宁夏回族自治区,2010,0.112493,,,4.64918278852568,2.81904112783169,0.0062034515816337,0.479603766430738,0.489989050986891,5.345,12.5
宁夏回族自治区,2011,0.118159,0.0150129896023051,,4.7939558573854,2.73660948279526,0.00646154947390698,0.501998611003935,0.50239985539028,5.019,12.1
宁夏回族自治区,2012,0.0667,0.0204019406040156,,4.6286815893756,2.46540793188023,0.00686256147830416,0.511492421828774,0.495184278752312,4.978,10.5
宁夏回族自治区,2013,0.0426,0.0268018867693229,43.56,4.18301364893665,2.52330673835747,0.00657917540640216,0.528400138061437,0.4907567980695,5.492,9.8
宁夏回族自治区,2014,0.0389,0.0332529353854034,50.13,3.79101932550208,2.47278724573942,0.00659120669976775,0.548192060402289,0.487351477053886,5.984,8.0
宁夏回族自治区,2015,0.0326,0.0406224214882661,49.52,3.68121705952727,2.26563254837548,0.00647318873783765,0.569796360231728,0.473801158745368,6.255,8.0
宁夏回族自治区,2016,0.0436,0.0447968827002157,78.08,3.78934968435678,2.21706761043889,0.00668178528840824,0.587408761751198,0.469748373882389,6.805,7.4
宁夏回族自治区,2017,0.0278,0.0581645059090436,59.41,4.01597285200246,2.33125482597357,0.00675961635663877,0.609505304362626,0.458993018852583,7.359,7.3
宁夏回族自治区,2018,0.0407,0.0838477951377541,77.47,3.90624311825589,2.4736092906572,0.00642387265462171,0.621501254333794,0.44539266648314,7.506,6.8
宁夏回族自治区,2019,0.0283,0.10498992141876,70.38,4.15126850809594,2.60621988611476,0.00602151810715279,0.636296430613868,0.422763360081953,6.592,6.5
宁夏回族自治区,2020,0.0284,0.120823907638199,74.31,4.45408593091828,2.67252560188062,0.00602558549665391,0.648981177090702,0.410391399165933,7.039,3.9
宁夏回族自治区,2021,0.0472,0.0703583266027683,71.09,4.89523123864377,3.21327273109273,0.00581215681006867,0.660413793103448,0.447029166574531,7.516,6.8
宁夏回族自治区,2022,0.0169,0.0739692780801877,,4.45337259851353,3.21478729099096,0.00609417417137116,0.663461538461538,0.483095313239703,8.025,4.1
宁夏回族自治区,2023,,0.0804553945400307,,3.99721556544562,3.03474974020487,0.0063773987708383,0.673525377229081,0.467958607714017,8.569,6.6
新疆维吾尔自治区,2000,,,,1.93406259495594,7.14113642314742,0.00865862699886411,0.337502230441059,0.430121082412267,2.735,8.7
新疆维吾尔自治区,2001,,,,9.42633660885285,5.6645906121829,0.0119402443641838,0.337497801395381,0.422613301153124,3.003,8.6
新疆维吾尔自治区,2002,,,,10.9678105071364,4.46493341085915,0.0163772522292734,0.338401944163049,0.416767432486901,3.32,8.2
新疆维吾尔自治区,2003,,,,10.5397597254005,5.12714739327489,0.0149481033430088,0.343912717495282,0.422424258488616,4.097,11.2
新疆维吾尔自治区,2004,,,,10.7134860050891,5.15485464563937,0.0147801321941426,0.351539139426726,0.457233521495276,4.611,11.4
新疆维吾尔自治区,2005,,,,12.4465227817746,4.85626758121074,0.0152966612712892,0.371502474693461,0.447275352412842,5.395,10.9
新疆维吾尔自治区,2006,,,,13.6981627296588,4.35877783837163,0.0167843685965792,0.3794,0.479203746149754,5.467,11.0
新疆维吾尔自治区,2007,,,,11.638612412178,4.40168521662579,0.0159728492698571,0.391501486738673,0.467634169325265,5.575,12.2
新疆维吾尔自治区,2008,1.014579,,,10.6629089079014,3.9103798519861,0.0169246681639668,0.396398552663072,0.498837017505695,4.718,11.0
新疆维吾尔自治区,2009,0.442084,,,10.0605766357932,3.14571871914233,0.017652834019638,0.398498121493725,0.451149741059843,4.741,8.1
新疆维吾尔自治区,2010,0.239548,,,10.644132573147,3.15508178773449,0.0189032086642034,0.429406299911675,0.476719871557912,3.772,10.6
新疆维吾尔自治区,2011,0.177363,0.0236747031547079,,9.57897605769634,2.85928150265486,0.0209110866224388,0.437298876404494,0.488029591304151,3.538,12.3
新疆维吾尔自治区,2012,0.160348,0.0315643964134782,,9.20186062246279,2.72485634560875,0.0215959179049132,0.442201509098979,0.46387957326213,3.359,11.0
新疆维吾尔自治区,2013,0.135326,0.0379761183971024,41.83,8.68380520951302,2.73631289287671,0.0218748595877246,0.449400437636762,0.446002055936635,3.58,11.0
新疆维吾尔自治区,2014,0.132651,0.0427708046817106,54.67,8.19591907314543,2.79237082515771,0.0218584033948947,0.467901075268817,0.425834586012125,4.076,10.0
新疆维吾尔自治区,2015,0.119171,0.0517529897068602,61.47,8.51849281332557,2.44604940510451,0.0216336038374833,0.487798742138365,0.385681194234729,4.862,8.8
新疆维吾尔自治区,2016,0.117053,0.0523320358229449,68.61,9.91055177699013,2.32726394007129,0.0220406666744427,0.504200988467875,0.377940246847052,4.448,7.5
新疆维吾尔自治区,2017,0.120965,0.0584994040614355,42.51,10.1121723581491,2.40658236364734,0.0228339306761896,0.519,0.397988046271076,5.293,7.6
新疆维吾尔自治区,2018,0.116528,0.0756806673220615,59.08,7.59703845162855,2.55551676325948,0.0226906124389798,0.540099206349206,0.403552562980159,5.32,6.1
新疆维吾尔自治区,2019,0.113379,0.103262607107173,53.32,8.56950087057458,2.55801440695025,0.0222537313639041,0.555099648300117,0.35268523973109,5.448,6.2
新疆维吾尔自治区,2020,0.114308,0.127916681971692,64.3,10.3063311416172,2.49418054059525,0.0225219059192801,0.565194229663114,0.343861024904367,5.784,3.4
新疆维吾尔自治区,2021,0.116494,0.0842128874503736,69.0,12.8146762315594,3.03363827923473,0.0218864506885168,0.572421784472769,0.373345178808278,6.141,7.0
新疆维吾尔自治区,2022,0.0196,0.089039477815658,,14.9974767975075,2.63959680486877,0.0262342904751648,0.579049091611906,0.409840316098595,6.521,3.4
新疆维吾尔自治区,2023,,0.0996277555417594,,15.012359884932,2.52754731742386,0.0275540710473786,0.592378752886836,0.40313397016611,6.923,6.8
